location	code	store_name	product_ean
Asia/Shanghai	CN	Danjiangkou	7397220758181
America/New_York	US	East Haven	2582906537982
Africa/Lagos	NG	Argungu	9426663872210
Africa/Kampala	UG	Paidha	3682073958425
Asia/Kolkata	IN	Manjeri	0057712294777
Europe/Rome	IT	Montecchio Maggiore-Alte Ceccato	1423198775182
Asia/Kolkata	IN	Gariadhar	5822928887724
Europe/London	GB	Belper	0001255995394
Asia/Kuala_Lumpur	MY	Teluk Intan	0958584867420
Europe/Madrid	ES	Reus	6008735926606
Europe/Istanbul	TR	Serinhisar	2572595723148
Europe/Moscow	RU	Tyoply Stan	7581324958220
Australia/Brisbane	AU	Maryborough	5685173170924
America/Toronto	CA	Sainte-Catherine	4906948903198
Asia/Tbilisi	GE	Kobuleti	3105331527350
America/Sao_Paulo	BR	Itaperuna	6938024515153
Asia/Kolkata	IN	Jais	9127797761905
Asia/Yekaterinburg	RU	Tavda	2443182811145
Asia/Tokyo	JP	Hakodate	2077107843975
America/New_York	US	Acworth	1260314114254
Europe/London	GB	Arbroath	4820252252912
Africa/Accra	GH	Mampong	9518882364024
America/Matamoros	MX	Heroica Matamoros	1690440933892
Europe/Brussels	BE	Denderleeuw	4862932753593
Europe/Chisinau	MD	Soroca	9320502251559
Europe/Sofia	BG	Smolyan	4510811869056
America/Chicago	US	Lino Lakes	8632999301206
Australia/Sydney	AU	Eastwood	3714226378481
America/Santarem	BR	Altamira	3036402606455
Africa/Addis_Ababa	ET	Debre Tabor	4400888563264
Asia/Kuala_Lumpur	MY	Kulai	8010824769689
Australia/Perth	AU	Perth	6256004056183
America/New_York	US	Morningside Heights	2422345470030
Asia/Seoul	KR	Hongseong	5254404920555
Asia/Shanghai	CN	Shuangcheng	7273826424616
Australia/Sydney	AU	Nowra	8088852759293
Europe/Kiev	UA	Kherson	6149658818743
America/Chicago	US	Searcy	0715310116937
Europe/London	GB	Lymington	0720665113913
Asia/Shanghai	CN	Heyuan	2863343226418
America/New_York	US	Sicklerville	9733420345239
Europe/Istanbul	TR	Sungurlu	1409897438450
Europe/Moscow	RU	Yeysk	4016194525355
Asia/Karachi	PK	Qadirpur Ran	0179271716702
America/New_York	US	Rutland	2338126144888
Europe/Paris	FR	Mitry-Mory	0758880865898
Africa/Abidjan	CI	Bonoua	6418770800838
America/Porto_Velho	BR	Porto Velho	7937359581306
Asia/Kuching	MY	Donggongon	6733594639632
Europe/London	GB	Lymington	7797372227991
Africa/Kigali	RW	Rwamagana	6221838240565
America/Los_Angeles	US	Opportunity	2001414391201
Asia/Seoul	KR	T’aebaek	9944699358527
Africa/Accra	GH	Tarkwa	8037201222216
Asia/Kolkata	IN	Talipparamba	0734680086404
America/Chicago	US	Brentwood Estates	5865287901618
Asia/Shanghai	CN	Shuangcheng	7955442035932
Europe/Kiev	UA	Artsyz	6997216785460
Europe/Madrid	ES	Tudela	8304946018153
Asia/Shanghai	CN	Xiangtan	8017754188269
Asia/Shanghai	CN	Xinzhou	8092928666149
Europe/Warsaw	PL	Reda	4166313121040
Asia/Manila	PH	Talisay	9239176742846
Africa/Tunis	TN	El Alia	3661024277877
Europe/Brussels	BE	Temse	7770512476619
Australia/Sydney	AU	Nowra	1311639112941
America/Fortaleza	BR	Pedro II	7191088505600
America/Mexico_City	MX	Paracho de Verduzco	7231677498521
America/Mexico_City	MX	Guanajuato	3120097713663
Asia/Kolkata	IN	Davangere	5722576075842
America/Chicago	US	Rosemount	1319067846483
Asia/Vladivostok	RU	Nikolayevsk-on-Amure	7984650240982
America/Mexico_City	MX	Santa Rosa Jauregui	3686126984157
Europe/London	GB	Lower Earley	2651202159249
Asia/Kolkata	IN	Jashpurnagar	5385825170110
Europe/London	GB	Brierley Hill	6147718331645
Asia/Yakutsk	RU	Aykhal	7886849557775
America/Chicago	US	Coralville	3014816928790
Europe/Istanbul	TR	Silvan	4288330925286
Europe/Berlin	DE	Hofheim am Taunus	8835544573855
Asia/Jakarta	ID	Simpang	8357123241264
Asia/Jakarta	ID	Diwek	5751141697929
America/Chicago	US	Lino Lakes	6485559113373
Australia/Perth	AU	Perth	0937814700454
America/Toronto	CA	Dorval	6757489262033
Asia/Kolkata	IN	Barbil	6679427973590
Europe/London	GB	Lower Earley	6638628011494
Africa/Algiers	DZ	Thenia	7126785090937
Asia/Damascus	SY	Tadmur	0257383479071
Asia/Kolkata	IN	Kalavoor	8835623737192
Africa/Algiers	DZ	Frenda	8292388442080
Africa/Casablanca	MA	Oulmes	0901263428863
America/New_York	US	Dumont	9737543065654
Asia/Almaty	KZ	Otegen Batyra	6064030346037
America/Mexico_City	MX	Zacoalco de Torres	6467966082329
Europe/Paris	FR	Quimper	5751676697593
Asia/Kolkata	IN	Leteri	3198375548177
Africa/Niamey	NE	Mirriah	6242728189726
Asia/Kolkata	IN	Pujali	0637502311770
Asia/Tehran	IR	Nowshahr	2081333572042
Asia/Kolkata	IN	Pujali	0711005872980
America/Vancouver	CA	Kelowna	0978708376751
Asia/Karachi	PK	Fazilpur	0274858955038
Asia/Kolkata	IN	Pilkhua	3696184537363
Europe/Madrid	ES	Amposta	3184035322508
Europe/London	GB	Inverness	9914517700913
Europe/Belgrade	RS	Sremska Mitrovica	9260045345783
America/New_York	US	Far Rockaway	7274898295333
America/Sao_Paulo	BR	Viradouro	8407166733537
America/Los_Angeles	US	Porterville	7967413193602
Africa/Lubumbashi	CD	Yangambi	9492955985487
Africa/Nairobi	KE	Busia	9918741109092
Asia/Kolkata	IN	Madhipura	6796024400875
Africa/Kampala	UG	Arua	5816377776593
Asia/Tokyo	JP	Sasayama	3047243503193
Africa/Lagos	NG	Gaya	8504833328451
Europe/London	GB	Surbiton	8929541564036
Africa/Niamey	NE	Mirriah	2684560597767
Asia/Kolkata	IN	Hungund	5777964641369
America/Chicago	US	Longview	0968615288780
Asia/Kolkata	IN	Bachhraon	8290627047386
Europe/London	GB	Bushey	6088109604286
Asia/Kolkata	IN	Calangute	3428286164334
Africa/Mogadishu	SO	Baki	3575435509178
Europe/Warsaw	PL	Strzelce Opolskie	7100905978879
Africa/Nairobi	KE	Lodwar	5889426401258
Europe/Rome	IT	Villabate	1079108510635
Europe/Berlin	DE	Korschenbroich	2705702075919
Asia/Baku	AZ	Astara	8984018348854
Asia/Karachi	PK	Jhol	8041007501499
Indian/Antananarivo	MG	Ikalamavony	6756952558932
Asia/Dhaka	BD	Kushtia	4564447577106
Asia/Jakarta	ID	Ngemplak	7803445848441
America/Havana	CU	Media Luna	9828898212524
Atlantic/Azores	PT	Ponta Delgada	3133583506816
America/Argentina/Cordoba	AR	Rafaela	9891573648017
America/Toronto	CA	Sainte-Catherine	6312545950431
America/New_York	US	North Lauderdale	2464040284451
America/Chicago	US	Shreveport	6760770058024
Asia/Kolkata	IN	Puducherry	4746531449920
Europe/Paris	FR	Gonesse	5202367828357
Asia/Bangkok	TH	Nakhon Pathom	4034553751634
Europe/Zurich	CH	Adliswil	8696967978791
America/Argentina/Tucuman	AR	Aguilares	2360119543064
Asia/Tehran	IR	Nowshahr	4212191247850
America/New_York	US	Punta Gorda Isles	8526297545557
Europe/Madrid	ES	Caravaca	0852815752700
Europe/Rome	IT	Volla	4701221260964
Asia/Aqtobe	KZ	Shalqar	4431449693694
America/Mexico_City	MX	Santa Rosa Jauregui	3540381802659
America/New_York	US	Brunswick	3137634785472
Europe/London	GB	Leyland	5769193808453
Africa/Dar_es_Salaam	TZ	Nyangao	7556479208742
Asia/Tehran	IR	Nowshahr	1822095989003
Asia/Jakarta	ID	Besuki	3512167891904
America/Indiana/Indianapolis	US	Granger	1086170834323
Africa/Kigali	RW	Rwamagana	0024639243348
Asia/Kolkata	IN	Chamba	2429477921638
Europe/Moscow	RU	Zhukovka	7901058363327
America/Los_Angeles	US	Glendale	3038491738338
Asia/Kolkata	IN	Moga	8244615303312
Africa/Blantyre	MW	Salima	0669176850880
America/Toronto	CA	Sainte-Catherine	2107739283891
America/New_York	US	Fort Washington	0583481619041
Europe/Berlin	DE	Karben	8433681306642
America/Bogota	CO	Puerto Colombia	0202288940904
Europe/Paris	FR	Sceaux	3802352648759
Asia/Bishkek	KG	Jalal-Abad	0948164190451
Africa/Blantyre	MW	Salima	0346667755083
America/Guayaquil	EC	Cuenca	6038442039054
Asia/Tokyo	JP	Yamada	1952500009573
Asia/Manila	PH	San Jose	5695772476723
Asia/Manila	PH	Manaoag	9098458316157
Asia/Yekaterinburg	RU	Beryozovsky	0103250921580
America/Mexico_City	MX	Salvatierra	7779453566427
Africa/Lagos	NG	Yenagoa	3446749346974
Europe/Brussels	BE	Mouscron	9742519047398
Asia/Jakarta	ID	Pameungpeuk	1076324281974
Asia/Kolkata	IN	Betamcherla	3617178495551
Asia/Kolkata	IN	Dalsingh Sarai	3289090887549
Europe/Warsaw	PL	Brzeg	1824513942874
Europe/Madrid	ES	el Camp de l'Arpa del Clot	6563407693915
Europe/London	GB	Winsford	2708203619545
America/Argentina/Cordoba	AR	Rafaela	0224819851633
Asia/Tokyo	JP	Ina	5414585804611
Asia/Jakarta	ID	Randudongkal	7108574257073
America/New_York	US	Middletown	2247856382548
America/Havana	CU	Jaruco	9308596949811
America/New_York	US	Martinsburg	3688862930481
Europe/Madrid	ES	Segundo Ensanche	3059107224991
Africa/Blantyre	MW	Salima	9549300881137
Europe/Zurich	CH	Adliswil	8177231098235
Asia/Jakarta	ID	Ngemplak	0998103400448
Europe/London	GB	Poulton-le-Fylde	6939527435498
Africa/Accra	GH	Bibiani	4381545670962
Asia/Kolkata	IN	Haldwani	1444790622643
America/Bahia	BR	Rio Real	5276977013311
Asia/Kolkata	IN	Narwar	5260985740819
America/Fortaleza	BR	Guaraciaba do Norte	3434425611607
Asia/Tbilisi	GE	Kobuleti	1058359867781
Asia/Tokyo	JP	Kamakura	6982479471922
Europe/Warsaw	PL	Zgorzelec	6876431344143
America/Chicago	US	Hutto	0272687547318
Asia/Tokyo	JP	Shinshiro	2069924873952
America/Havana	CU	Boyeros	0629374236183
America/Belem	BR	Soure	5446821965541
Asia/Yekaterinburg	RU	Tavda	7934868539385
Africa/Douala	CM	Idenao	0896639951888
Africa/Brazzaville	CG	Brazzaville	6222005648771
America/New_York	US	Sun City Center	2827105749416
Europe/Brussels	BE	Houthalen	9210807476811
Asia/Yekaterinburg	RU	Beryozovsky	0077676501957
America/Argentina/Buenos_Aires	AR	Pontevedra	8646697058676
Europe/Paris	FR	Fontenay-aux-Roses	3460750756263
Europe/Paris	FR	Elbeuf	8084411739751
America/Bogota	CO	Madrid	3271215383999
America/Chicago	US	Shreveport	0677708471854
Asia/Kolkata	IN	Chamba	7931694015113
Europe/Amsterdam	NL	Hardenberg	0291189601953
America/New_York	US	Greenpoint	8096453270079
Asia/Yekaterinburg	RU	Ishim	7030458820908
America/New_York	US	Harrisburg	9446592539183
Africa/Johannesburg	ZA	Standerton	0473241977781
America/Denver	US	Ken Caryl	8812325038116
Europe/Warsaw	PL	Zgorzelec	4528441301723
Asia/Shanghai	CN	Licheng	3036743208905
Europe/Kiev	UA	Lutsk	8945997994357
America/Argentina/Tucuman	AR	Aguilares	7109631910436
America/Santiago	CL	Chiguayante	3220493510863
Europe/Stockholm	SE	Hudiksvall	9212362003518
America/Chicago	US	Greenville	7005773354780
Europe/Berlin	DE	Reutlingen	7535971625608
Europe/Amsterdam	NL	Zeist	3211561214325
Asia/Manila	PH	Cebu City	9597938286572
Asia/Kolkata	IN	Hungund	4873796253631
America/Havana	CU	Corralillo	1200898399432
Europe/Madrid	ES	Villaquilambre	8101696526125
Asia/Kolkata	IN	Moga	3038441204975
America/Chicago	US	Brenham	9319671242956
Europe/Lisbon	PT	Carnaxide	5693534313194
Asia/Manila	PH	Burgos	7085579508334
Asia/Shanghai	CN	Boli	1738341375356
Europe/Prague	CZ	Most	7940608321059
Europe/Rome	IT	Cordenons	7900614425165
Asia/Tokyo	JP	Sasayama	1746870327920
America/Sao_Paulo	BR	Alfenas	9058995712034
America/Chicago	US	Odessa	2288258649198
Africa/Addis_Ababa	ET	Arba Minch	8904304112846
America/Caracas	VE	Ciudad Guayana	9095053758566
America/Matamoros	MX	Heroica Matamoros	7847186858253
Europe/Paris	FR	Colomiers	1902709209632
Europe/Volgograd	RU	Mikhaylovka	2622486379739
Asia/Bangkok	TH	Yasothon	0412133699295
America/New_York	US	Harrisburg	7224416180603
Europe/Amsterdam	NL	Barneveld	6672752398540
America/Toronto	CA	Markham	6953508417945
Asia/Manila	PH	Talisay	6770556153836
America/Chicago	US	Brentwood Estates	2221877562622
Asia/Shanghai	CN	Jingzhou	6037131730432
Europe/London	GB	Selby	5334853951949
Europe/Bratislava	SK	Skalica	5270393634792
America/Bogota	CO	Socorro	1660108740704
Asia/Yekaterinburg	RU	Lesnoy	2135849220512
Europe/Brussels	BE	Lille	6876373546476
Asia/Kuala_Lumpur	MY	Kulai	7422742097637
America/Los_Angeles	US	Encinitas	4446530541747
America/Sao_Paulo	BR	Guapimirim	5504488384034
Europe/Berlin	DE	Burscheid	3975650296110
Europe/Skopje	MK	Bogovinje	9365242712281
America/New_York	US	North Lauderdale	5355325870742
Africa/Algiers	DZ	Boumerdas	1890818479445
Asia/Damascus	SY	Binnish	1120999451764
Europe/Istanbul	TR	Yakuplu	3410817446729
Europe/Stockholm	SE	Hudiksvall	6652655251647
Asia/Jerusalem	IL	Ramla	9218154295550
Europe/Berlin	DE	Weimar	0914093237017
Asia/Samarkand	UZ	Jizzax	6581608398323
America/Edmonton	CA	Sherwood Park	1409138570239
Africa/Algiers	DZ	Boumerdas	6172636771235
Europe/Podgorica	ME	Budva	3222722979571
America/Caracas	VE	Ciudad Guayana	1058613833002
Europe/London	GB	East Dereham	2496564449429
America/Porto_Velho	BR	Porto Velho	5734557909725
America/New_York	US	West Chester	8302783831225
Asia/Kolkata	IN	Parola	9685038465956
America/Chicago	US	Brentwood Estates	4800128279137
Asia/Kolkata	IN	Moga	8937457848386
Europe/Istanbul	TR	Silvan	6539197006808
Asia/Jakarta	ID	Jambi City	5878243094378
Pacific/Auckland	NZ	Timaru	2851034520938
Europe/Berlin	DE	Gronau	6796228755467
Europe/Paris	FR	Sceaux	2780918634488
Europe/London	GB	Clacton-on-Sea	5359652230071
Europe/Madrid	ES	San Fernando de Henares	1191623807790
America/Chicago	US	Hutto	6943750303899
America/New_York	US	Far Rockaway	8674878076669
Europe/Berlin	DE	Zeitz	0871156868765
Asia/Shanghai	CN	Tianfu	1192752600016
Europe/Rome	IT	Castelfranco Emilia	6244005837702
America/New_York	US	Bon Air	4012369280326
Europe/Belgrade	XK	Glogovac	2161472837438
Asia/Kolkata	IN	Haldwani	7258055245355
Europe/Rome	IT	Misterbianco	8688541741501
Europe/London	GB	Thetford	4333503297513
Europe/London	GB	Cowes	2296605391171
America/Maceio	BR	Barra dos Coqueiros	9908333600694
Europe/Paris	FR	Saint-Omer	5881461251799
America/New_York	US	Kensington	3618220083429
Europe/Paris	FR	Sceaux	2331287758710
America/Bogota	CO	Villa del Rosario	3846854316969
Asia/Kolkata	IN	Calangute	5274807679096
Europe/London	GB	Clacton-on-Sea	3452836959859
America/Chicago	US	Kaukauna	3122775532559
Asia/Shanghai	CN	Nanpiao	3441423986453
America/Boise	US	Nampa	5784179533570
Europe/Paris	FR	Cavaillon	4696944089391
Indian/Antananarivo	MG	Antanifotsy	5346240926744
America/Los_Angeles	US	Mira Mesa	8833192077749
America/Bahia	BR	Tucano	5467314847663
Africa/Niamey	NE	Mirriah	5238925408143
Europe/Paris	FR	Saint-Genis-Laval	6605269117762
America/Sao_Paulo	BR	Loanda	3382273618883
America/New_York	US	Cypress Hills	3975914060235
Europe/Paris	FR	Fontenay-aux-Roses	7649941764010
Asia/Kolkata	IN	Talipparamba	6801985191318
Asia/Makassar	ID	Tarakan	9916401672139
Asia/Hebron	PS	East Jerusalem	0109954973825
America/New_York	US	Fort Washington	6111611583630
America/Argentina/Buenos_Aires	AR	Chacabuco	3473643496597
Europe/Berlin	DE	Gifhorn	2692221815518
Asia/Vladivostok	RU	Nikolayevsk-on-Amure	0129609032899
Europe/Kiev	UA	Kherson	5103504950958
Europe/Copenhagen	DK	Frederiksberg	7643752186665
Europe/Vienna	AT	Floridsdorf	6668844897336
Europe/Lisbon	PT	Custoias	7135603658044
Europe/Madrid	ES	Reus	7303325917071
Europe/Madrid	ES	Baza	8438740722739
Asia/Kolkata	IN	Calangute	4055616216945
America/New_York	US	Punta Gorda Isles	4251382309236
Asia/Almaty	KZ	Otegen Batyra	3138361800100
Asia/Kuala_Lumpur	MY	Batu Feringgi	5240334148381
Europe/Berlin	DE	Wittenau	5840695146332
Asia/Seoul	KR	Nonsan	6470312333914
America/New_York	US	Boston	2947530441171
America/Chicago	US	Palestine	2657544707599
America/New_York	US	Lutz	4913546134855
America/Detroit	US	Port Huron	9714065033101
Asia/Colombo	LK	Hendala	9796230366382
Europe/Rome	IT	Campobasso	9986745354398
Europe/Rome	IT	Gorgonzola	7289832110153
Asia/Karachi	PK	Khairpur Mir’s	6007663440475
Asia/Shanghai	CN	Dongfeng	0112953385001
Asia/Tokyo	JP	Yao	8593864702538
America/Los_Angeles	US	Keizer	4265074424688
America/Caracas	VE	Ciudad Guayana	1207145675165
Europe/Moscow	RU	Yablonovskiy	7216978261616
America/Sao_Paulo	BR	Esmeraldas	2118072346006
Europe/Minsk	BY	Novogrudok	3164820513229
America/Chicago	US	Huntley	8367405712603
America/Los_Angeles	US	Troutdale	9786271191777
Asia/Kolkata	IN	Udumalaippettai	6019848893662
Europe/Rome	IT	Chiavari	9422823424886
Africa/Lagos	NG	Yenagoa	8183042482996
America/Matamoros	MX	Heroica Matamoros	1676784865396
Europe/London	GB	Winsford	1939819311832
Europe/Warsaw	PL	Brzeg	6868109761406
Europe/London	GB	Arbroath	9215312420519
Europe/Paris	FR	Marly-le-Roi	0214665575173
Africa/Tunis	TN	Msaken	5293527260469
America/Sao_Paulo	BR	Curitiba	1833201440448
Asia/Krasnoyarsk	RU	Lesosibirsk	7298742041020
America/Los_Angeles	US	Visitacion Valley	3555839784661
America/Chicago	US	New City	0415019900546
Europe/Rome	IT	Montecchio Maggiore-Alte Ceccato	3101391793346
Asia/Shanghai	CN	Yingkou	2651464958369
America/New_York	US	Morningside Heights	9569830392057
America/Boise	US	Nampa	0673617880114
Africa/Freetown	SL	Freetown	9199474293726
Europe/Berlin	DE	Stuttgart	9569259838310
Asia/Shanghai	CN	Zhoucun	1211204119392
Asia/Kolkata	IN	Puducherry	0113668661244
America/New_York	US	Collinwood	8192187294883
Europe/Minsk	BY	Novogrudok	9636082418740
Africa/Lagos	NG	Argungu	0994828028530
Africa/Nairobi	KE	Nyahururu	4676974628012
Europe/London	GB	Viewpark	2746513178635
Europe/Prague	CZ	Most	8470652508438
Europe/Berlin	DE	Halstenbek	3666568206796
America/Toronto	CA	Dorval	9007311685606
Africa/Algiers	DZ	Cheraga	2175872714060
America/Los_Angeles	US	Claremont	1274552181879
Asia/Yangon	MM	Kyaikto	7635495562332
America/New_York	US	Waterbury	5972345056255
Europe/Brussels	BE	Beveren	1141514333945
Europe/Madrid	ES	Talavera de la Reina	9318943283536
Asia/Almaty	KZ	Zaysan	5098347160506
Africa/Lagos	NG	Biu	6749454595321
America/Guayaquil	EC	Milagro	4382433681473
America/Sao_Paulo	BR	Itaperuna	5837452033448
Europe/Berlin	DE	Landshut	7649418088861
Europe/Madrid	ES	Cardedeu	3759487887822
Europe/Madrid	ES	Villaquilambre	4513032606691
America/New_York	US	Jersey City	9747838616287
Asia/Tokyo	JP	Ina	8498216291725
America/New_York	US	Lebanon	8877279023977
America/Sao_Paulo	BR	Imbituba	0598235583066
Europe/Warsaw	PL	Brzeg	4408242076917
Africa/Nairobi	KE	Busia	4271426185459
America/Los_Angeles	US	Encinitas	9964712986124
Asia/Karachi	PK	Tharu Shah	8392648070708
Asia/Shanghai	CN	Taozhuang	8012052891354
Africa/Algiers	DZ	Boumerdas	9657142500205
America/Chicago	US	Brenham	5331272038275
Europe/Moscow	RU	Alatyr’	4257509183802
America/Los_Angeles	US	North Tustin	2784426965126
Africa/Lagos	NG	Shagamu	1421690696110
America/Sao_Paulo	BR	Miracema	7483035301121
Asia/Manila	PH	Pilar	6293258398515
Europe/Moscow	RU	Krymsk	8486763602378
Asia/Tokyo	JP	Sasayama	5144415581565
America/New_York	US	Rutland	1508417637844
Asia/Colombo	LK	Hendala	0334330390877
Asia/Ho_Chi_Minh	VN	Sa Dec	1525003809461
Asia/Kolkata	IN	Manjeri	8503538176930
America/Manaus	BR	Itacoatiara	3630522808784
Africa/Lagos	NG	Olupona	9090484796781
Europe/Paris	FR	Quimper	1099578095043
Asia/Tashkent	UZ	Parkent	1399151955338
Asia/Taipei	TW	Magong	9482465198019
Australia/Sydney	AU	Nowra	5822184846657
America/Los_Angeles	US	Beaumont	6690278271611
Africa/Porto-Novo	BJ	Tchaourou	0898983876909
Asia/Novokuznetsk	RU	Yashkino	0342148762991
Asia/Kolkata	IN	Sojat	2435990666154
America/Detroit	US	Port Huron	8981572631484
America/Los_Angeles	US	Beaumont	2929044736417
Europe/London	GB	Penzance	8937310629107
Europe/Warsaw	PL	Brzeg	1366672539453
America/Los_Angeles	US	Glendale	5934227471761
Africa/Lagos	NG	Argungu	7047881984770
America/New_York	US	Gates-North Gates	8587036723063
Africa/Dar_es_Salaam	TZ	Magomeni	9287334263405
Europe/London	GB	Strood	7865160339567
America/Argentina/Tucuman	AR	Aguilares	8894396873568
Asia/Manila	PH	Dipolog	8420067101007
Asia/Tbilisi	GE	Kobuleti	9150179705976
America/Managua	NI	Somoto	1405086592606
Africa/Dar_es_Salaam	TZ	Iringa	0953389401251
America/Argentina/Ushuaia	AR	Ushuaia	2297380825202
Asia/Kolkata	IN	Teghra	8616030689829
America/Chicago	US	Crystal Lake	9307149020335
Europe/Zaporozhye	UA	Polohy	8350896567500
Asia/Shanghai	CN	Pingyi	2277329139560
Asia/Kolkata	IN	Bhayandar	8341893845647
Asia/Makassar	ID	Majene	3820809291457
America/Chicago	US	Westchester	6051778462136
Africa/Douala	CM	Mbalmayo	7620251376421
Europe/Amsterdam	NL	Hoogezand	3848343837122
America/Los_Angeles	US	Santa Maria	5445390596712
America/New_York	US	Leland	0094472474070
America/Bogota	CO	Villa del Rosario	5819378300125
Europe/Zaporozhye	UA	Svatove	7584037540096
Africa/Lagos	NG	Lagos	1738315466974
Asia/Shanghai	CN	Beidao	6716414119194
America/Argentina/Buenos_Aires	AR	Chacabuco	9393667969676
Europe/Madrid	ES	Villaquilambre	3601117804023
Asia/Shanghai	CN	Shaowu	8117404842623
Africa/Gaborone	BW	Tonota	3066156493803
Asia/Yerevan	AM	Hrazdan	4727099270614
America/Los_Angeles	US	Claremont	3836456598740
Asia/Jakarta	ID	Tebingtinggi	7316949931255
Europe/Brussels	BE	Lille	2100509675001
Africa/Nairobi	KE	Busia	3094267446142
Africa/Windhoek	NA	Okahandja	5091867424103
Africa/Maputo	MZ	Maxixe	1791175097160
Asia/Jakarta	ID	Diwek	4931360025906
America/Chicago	US	Kaukauna	2886942784721
Europe/Bratislava	SK	Skalica	9120567760764
Africa/Dar_es_Salaam	TZ	Magomeni	8183093960009
Europe/Paris	FR	Quimper	7684660905399
Africa/Lagos	NG	Kafanchan	6464956428273
America/Tegucigalpa	HN	Olanchito	6141494624236
Asia/Yekaterinburg	RU	Beryozovsky	9963169011533
America/Sao_Paulo	BR	Pato Branco	4538374042969
Africa/Dar_es_Salaam	TZ	Mwandiga	7155432325610
Europe/Amsterdam	NL	Zeist	8516803253076
Asia/Yekaterinburg	RU	Beryozovsky	6992395616208
Europe/Vilnius	LT	Alytus	1995545866435
Africa/Mogadishu	SO	Kismayo	3826911272155
